year,page,category,chunk
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 80
Groupes utilisant les studios"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 156
Artistes accompagnés"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > LES GUEULARD PLUS
19
Représentations jeunes publics"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 28
Créations artistiques coproduites par le Gueulard Plus"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 137
Jours de résidence pour 53
artistes"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 59
Projets d'éducation artistique et actions culturelles"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 9339
Personnes touchées"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 43
Groupes programmés"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 80
Groupes utilisant les studios"
2021,16,BÂTIMENTS ET LOGISTIQUE,"BÂTIMENTS ET LOGISTIQUE > 156
Artistes accompagnés"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE
- 7 structures associatives culturelles ou patrimoniales sont fait l'objet d'un accompagnement et d'un soutien financier en 2021. Certains événements accompagnés habituellement n'ont pas pu se tenir en raison du COVID : Scène aux bars, Abissouiller et le festival Régrange Music Live dont le format a été fortement réduit.
- 2 projets ont bénéficié d'une subvention exceptionnelle: le film du funiculaire pour la création du reportage intitulé «Laisse secréter par Emmanuel Groff, bénéficient également d'un soutien au titre de ESCH 22 et l'association Enhe'acte pour un événement s'inscrivent dans le  anniversaire du théâtre Lucien Houlté de Sertimange-Erzange.
- En 2021, nous avons mené un partenariat avec le NEST de Thionville afin de proposer un parcours artistique sur le territoire du Val de Fensch, le spectacle In two a ainsi tourné sur S'Heur et touché 282 spectateurs."
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > LE GUEULARD PLUS
- Le contexte pandémique n'a pas empêché Le Gueulard plus de fonctionner car son plateau scénique aura été utilisé 224 jours durant l'année 2021 pour les créations, les diffusions tout public et jeune public, ainsi que les accompagnements artistiques, le lieu aura également touché près de 10000 personnes en 2021 (public et usagers confondus)
- Les studios de répétition ont été fermés administrativement durant près de 9 mois consécutifs entre octobre 2020 et juin 2021 ce qui a provoqué la désertification de nombreux groupes qui ont monté chez eux leur propre studio de répétition
- Une reprise difficile et contrastée : si le public a répondu présent au printemps car nous devions être une des rares salles de spectacle ouverte, la fréquentation s'est classemée au fur et à mesure des décrets (tests payants, pass vaccinal, etc) et la"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > LES GUEULARD PLUS
19
Représentations jeunes
publics"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 28
Créations artistiques coproduites par le Gueulard Plus"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 137
Jours de résidence pour 53
artistes"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 59
Projets d'éducation artistique et actions culturelles"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 9339
Personnes touchées"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 43
Groupes programmés"
2021,16,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 80
Groupes utilisant les studios"
2021,17,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 156
Artistes accompagnés
- Mise en place du permis de louer au 1er juillet 2021.
- Copropriété 12/24 Avenue de Metz à Fomeck : mise en œuvre de la procédure d'état de carence du syndicat de copropriétaires.
- Copropriétés 2/8 rue des Peupliers et 202 rue V. Rimmel : lancement de l'étude pré opérationnelle.
- Copropriétés rues des Vosges et Castelnau à Nivonge : approbation par le Conseil de la mise en place et du financement de l'OPAH.CD.
- Dispositif de VOC : clôture du marché triennal.
- «Vêtuils» : réexamen par la CA de Metz des conditions constitutives de l'état de carence du syndicat de copropriétaires.
- Pertes copropriétés : internalisation des compétences en terme de relogement des ménages et accompagnement en structuration.
- Grand passage : participation à hauteur de 50 % des frais engagés par le CAPFT pour l'ensemble des dépenses élimines à l'accueil du grand passage en date du 5 septembre 2021 à savoir 3 560 €."
2021,17,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 156 > Poursuivi
- Mise en place de permanences-consells du CAUE pour l'ensemble des usagers du territoire.
- Prolongation d'une année supplémentaire du dispositif «Habitat-Mieux» en partenariat avec l'Anafr.
- Expulsion des commerçants installés (fortement sur l'aire d'accueil des gens du voyage Lola Flores à Nivonge et réhabilitation de celle-ci).
- Recherche d'un terrain en lien avec le CAPFT pour l'implantation d'une aire de grand passage.
- Copropriété 12/24 avenue de Metz à Fomeck : acquisition publique.
- Copropriétés 2/8 rue des Peupliers et 202 rue V. Rimmel à Kourange : adoption en mise en place OPAH.CD (Opération Programmée d'Amélioration de l'Habitat - Copropriétés Dégradées).
- Copropriété rues des Vosges et Castelnau à Nivonge : lancement de l'OPAH.CD.
- VOC : projet structuration POPAC."
2021,17,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 156 > Poursuivi
- 90 000€ À l'AISF pour l'embauche de 52 personnes en insertion
- 16 000€ À ALTS pour le dispositif «Taties à toute heure», avec 35 familles du Val de Fensch bénéficiaires
- 33 420€ Pour l'espace d'urgence sociale et professionnelle de l'AIEM, pour 917 passages et 193 personnes en détresse accompagnées
- 95 747€ À la Mission Locale Nord Mosellan, qui a accompagné 873 jeunes du Val de Fensch
- 8 000€ À ELIFS pour la promotion de marchés publics intégrant des heures d'insertion
- 5 143 Usagers accueillis physiquement ou par téléphone à la Maison de Justice et du Droit, dont 52,5% résidant sur le territoire du Val de Fensch"
2021,17,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 156 > Habitat Social
- 22 537€ D'aides à la rénovation des façades extérieures
- 59 500€ Pour la réhabilitation des logements dans le cadre du programme «Habiter mieux»
- 8 Dossiers d'accompagnement aux copropriétés dégradés
- 7 000€ La contribution à l'AGURAM
- 21 081€ La cotisation au Fonds de solidarité pour le logement
- 26 635€ À APOLÔT
- 14 000€ Au CALM 57 pour le programme «Habiter mieux»
- 15 499€ À l'ADIL 57, dont 7 755€ pour l'Espace Info Énergie
- 6 000€ Au CAUR 57 pour la campagne de ravalement et d'isolation thermique extérieure des façades"
2021,18,CULTURE ET PATRIMOINE,"CULTURE ET PATRIMOINE > 156 > Autres actions
- Adoption d'une convention triennale (2021-2022/2023) avec l'ADIL 57 pour la mise en œuvre du programme SARE.
- Prise en charge frais de déménagement pour un copropriétaire ou 30 rue Poincaré à Algrange."
2021,18,18 045 tonnes,"18 045 tonnes > 226 > Autres actions
- Contrat de partenariat pour la collecte et le traitement des consommables d'impression.
- Convention de reprise pour les petits aluminiums."
2021,19,18 045 tonnes,"18 045 tonnes > 226 > Autres actions
- Campagne de caractérisation des Ordures ménagères résiduelles.
- Étude sur le tri à la source des biodéchets (définition des sources).
- Labellisation de 10 artisans Eco-défis."
2021,19,Environsmémor,"Environsmémor > Faits marquants > Assainissement
- Engagement de 50 % des marchés de travaux pour mise en conformité temps au 1er avances sur le calendrier fixé au 9 juillet 2022 par arrêté préf. DDT/SABE/EAU n°35 du 19/07/2020.
- Réalisation des travaux assainissement à Névange rue Koenig et rue d'Algrange.
- Réalisation des travaux assainissement rue Wilson à Algrange.
- Marché de cuvage des ovidans, des canalisations et de luvas.
- Études en interne : Dossier Loi sur l'eau, AVP assainissement, levés typographiques."
2021,19,Environsmémor,"Environsmémor > Faits marquants > Gemapi
- Mise en œuvre de la zone de rétention amont sur le Mésing avec ouvrage de régulation du débit.
- Lancement du programme global de gestion intégrée du risque inondation à l'échelle du bassin versant de la Fenech (montant estimatif 895 000 €)."
2021,19,Environsmémor,"Environsmémor > Faits marquants > Autres
- Contrat Territorial Eau-Climat signé avec l'Agence de l'Eau Rhin Mazar : planification sur 4 ans des actions Assainissement (eau et Gemapi).
- Poursuite de l'élaboration du schéma directeur des Énergies avec CAPPT : Étude de faisabilité de réseau de chaleur urbain et valorisation de chaleur fatale.
- Développement d'une statique de valorisation des pelouses calcaires en milieu urbain/pérurbiant (conception de supports, panneaux, animation…) Fermeture aux véhicules à moteur du plateau d'Algrange par une nouvelle barrière."
2021,19,Environsmémor,"Environsmémor > Faits marquants > Assainissement
- Poursuite des travaux Rue Nationale à Florange.
- Assainissement : Travaux d'assainissement rue de la République à KnuVange.
- Travaux d'assainissement à Algrange.
- Travaux de construction du PR Dircuilles à Algrange (Mairiise d'ouvrage déléguée par le SEAFP).
- Collecte de Hayange et Neulchef mandaté du SEAFP à la CAVF début 2023."
2021,19,Environsmémor,"Environsmémor > Faits marquants > Eau potable
- Lancement du Schéma Directeur Eau potable.
- DSP Eau Fameck et Uckange 2023-2028.
- Déploiement télévélire à Rangunvaux.
- Travaux AEP Sereinange-Essange et Fameck (Boucle de la cense)."
2021,19,Environsmémor,"Environsmémor > Faits marquants > Gemapi
- Études complémentaires pour l'élaboration du programme global de gestion intégrée du risque inondation.
- Marqueh : Mise en œuvre de bassins pour améliorer la gestion pluvial sur le versant.
- Lancement d'une étude sur la trame verte et bleue du territoire : diagnostics et plan d'actions.
- Établissement de plan de gestion sur différentes zones humides : vallon du Conroy, Faret du Brouck, Ruzseau des Errevises."
2021,20,Environsmémor,"Environsmémor > Faits marquants > Autres actions
- Poursuite de l'entretien des berges et nettoyage des ouvrages hydrauliques.
- Poursuite des travaux d'assainissement tranché 1 à Algrange."
2021,20,INFRASTRUCTURES ET ESPACES VERTS,"INFRASTRUCTURES ET ESPACES VERTS > Modes de déplacement doux sur le Val de Fensoh fin 2021 > Faits marquants
PROJET «COEUR DE VILLES, COEUR DE FENSCH»
- Achevement de travaux de requalification : Fannich tronçon FAMI-2 avenue Marmox
- Travaux de requalification : Sentmange-Eraange tronçon S2 rue Charles de Gaulle
- Travaux de requalification : Névange tronçon NILS-5 rue Foch
- Travaux de requalification : Florange tronçon FLO3 rue Nationale"
2021,20,INFRASTRUCTURES ET ESPACES VERTS,"INFRASTRUCTURES ET ESPACES VERTS > Modes de déplacement doux sur le Val de Fensoh fin 2021 > ZAC DE LA FELTIÈRE
- Études et travaux de création d'une voirie provisoire sur la ZAC de la Feltière, pour la desserte du futur village artoanal 3 (Pôle Dev Eca)"
2021,20,INFRASTRUCTURES ET ESPACES VERTS,"INFRASTRUCTURES ET ESPACES VERTS > Modes de déplacement doux sur le Val de Fensoh fin 2021 > ZAC DES VIEILLES VIGNES
- Achevement des travaux de voirie provisoire pour extension de la voirie (coût : 157 390,29 € HT - Dev éca)
- Parc de la rotonde achevement de la réfection des cheminement piéton (coût 31 444,00 € HT)
- Parc de la rotonde achevement de la rénovation de la passerelle (coût 40 477,00 € HT)
- Parc de la rotonde achevement du remplacement d'une partie des gardes corps le long de la Fensch (coût 39 624,00 HT)"
2021,20,INFRASTRUCTURES ET ESPACES VERTS,"INFRASTRUCTURES ET ESPACES VERTS > Modes de déplacement doux sur le Val de Fensoh fin 2021 > Autres actions
- Entretiens des espaces verts, maintenance de l'éclairage public, balayage des voiries, aillage et dérangement des voiries, nettoyage des espaces publics, entretien des voiries, marquage ou sol, entretien des aires de jeux"
2021,20,INFRASTRUCTURES ET ESPACES VERTS,"INFRASTRUCTURES ET ESPACES VERTS > Modes de déplacement doux sur le Val de Fensoh fin 2021 > Perspectives
PROJET «COEUR DE VILLES, COEUR DE FENSCH»
- Achevement des travaux de requalification : Sentmange-Eraange tronçon S2 rue Charles de Gaulle
- Achevement des travaux de requalification : Névange tronçon NILS-5 rue Foch
- Achevement des travaux de requalification : Florange tronçon FLO3 rue Nationale
- Études et travaux de requalification : Florange tronçon FLO4-5 rue de Langes, Lot2 Enfouissement des réseaux et éclairage public
- Études de requalification : Sentmange tronçon S3-4 rue Charles de Gaulle
- Études de requalification : Névange tronçon NIL4-6 rue Jeflin
- Études de requalification : Neulichef tronçon NEUF3 rue des Ecoles, rue de La Pompe, rue de La Fontaine"
2021,20,INFRASTRUCTURES ET ESPACES VERTS,"INFRASTRUCTURES ET ESPACES VERTS > Modes de déplacement doux sur le Val de Fensoh fin 2021 > CRÉCHES
- Multi-accueil Les Petits Pox à Uckange : études et travaux pour l'aménagement des espaces extérieurs (Pôle Petite Enfance)
- Crèche La Pommeraie à Sentmange-ecaange : études et travaux pour l'aménagement des espaces extérieurs (Pôle Petite Enfance)
- Crèche Les mini-pousses à Florange : préparation pour la finalisation des travaux de rénovation extérieurs"
